post_shortcode,commenter_username,comment_text,comment_likes
DH8oOZEMz6w,lezano.sepulveda,"Cómo hacer Sopaipillas de Cocktail de Colores?
Ingredientes
Ingredientes
Sopaipillas de zapallo:
100 g de zapallo
110 gr de harina sin polvos de hornear
40 gr de Almidón de Maíz – Maicena Gourmet
½ cdta de Polvos de hornear Gourmet
1 cdta de Sal de Mar Gourmet
20 gr de mantequilla sin sal
500 ml de aceite para freír
Sopaipillas de betarraga:
100 gr de betarraga
110 gr de harina sin polvos de hornear
40 gr de Almidón de maíz Gourmet
½ cdta de Polvos de hornear Gourmet
1 cdta Sal de Mar Gourmet
20 gr de mantequilla sin sal
500 ml aceite para freír
Sopaipillas de espinaca:
100 gr de zapallo
100 gr de espinaca baby
150 gr de harina sin polvos de hornear
40 gr de Almidón de maíz Gourmet
½ cdta de Polvos de hornear Gourmet
1 cdta Sal de Mar Gourmet
20 gr de mantequilla sin sal
500 ml de aceite para freír
¿Cómo preparar receta?
Preparación
Sopaipillas de zapallo:
Cocinar el zapallo en abundante agua hasta que esté muy suave, aproximadamente 30 minutos a fuego medio.
Pasar el zapallo por un colador fino. Mezclar con el resto de los ingredientes hasta formar una masa homogénea. Envolver en film y dejar descansar por 30 minutos a temperatura ambiente.
Estirar la masa hasta que tenga 3mm de grosor sobre una superficie enharinada. Cortar círculos de 5cm de diámetro con un corta pasta. Con un tenedor, marcar tres veces cada sopaipilla.
Precalentar el aceite a fuego medio o hasta que llegue a 180C.
Agregar las sopaipillas al aceite y freír hasta que estén doradas, aproximadamente 4-5 minutos. Solo agrega unas 5-6 sopaipillas a la vez para evitar que se enfríe el aceite.
A medida que salen del aceite, ponerlas sobre una rejilla con una bandeja abajo para atrapar el exceso de aceite.
Sopaipillas de betarraga:
Cocinar la betarraga en abundante agua hasta que esté muy suave, aproximadamente 30 minutos a fuego medio.
Pasar la betarraga por un colador fino. Mezclar con el resto de los ingredientes hasta formar una masa homogénea. Envolver en film y dejar descansar por 30 minutos a temperatura ambiente.
Estirar la masa hasta que tenga 3mm de grosor sobre una superficie enharinada. Cortar círculos de 5cm de diámetro con un corta pasta. Con un tenedor, marcar tres veces cada",0
DH8oOZEMz6w,deonblur9.3,#Droptheprice,0
DH8oOZEMz6w,hanssanjuan,"Looks like I’ll be buying it on offerup from the dude who stole it from walmart.  Will this game be on a cartridge as well, so I can purchase that on offerup?? :red_heart:",0
DH8oOZEMz6w,carlosfpava,DROP THE PRICE,0
DH8oOZEMz6w,asafobj,90 bucks for a game ????? Come on NINTENDO!!!! :skull::skull:,0
DH8oOZEMz6w,bunni_heart,,0
DH8oOZEMz6w,kb17601,Who cares. ASTRO bot is better than Mario anyway.  Why would anyone pay ps5 prices for a Nintendo when we all know the switch 2 isn't going to be as powerful or affordable as the ps5? Corporate greed? ABSOLUTELY!,0
DH8oOZEMz6w,gracizzle,Drop the price,0
DH8oOZEMz6w,dirtbikedan138,"You’re pricing your demographic out of this, i hope you guys realize it.",0
DH8oOZEMz6w,hugorgs_,Drop the prices,0
DH8oOZEMz6w,cig_rat_,"The game being “worth it” doesn’t fill our pockets with money. Leave, try again, and then come back without the dumb remarks.",0
DH8oOZEMz6w,deibychp,hey wait do you see how is look the cyberpunk 2077 in the nintendo switch 2,0
DH8oOZEMz6w,cfermor,Drop the price,0
DH8oOZEMz6w,grelepupu,DROP THE PRICE,0
DH8oOZEMz6w,pakdegalih,Drop the prices,0
DH8oOZEMz6w,18marito,The price from it can be spent in a 299 gaming desk,0
DH8oOZEMz6w,ojoao_______,Kkkkkkkkkkkkkkk :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: :middle_finger::middle_finger::middle_finger::middle_finger::middle_finger:,0
DH8oOZEMz6w,masstimsj,,0
DH8oOZEMz6w,jennifer.simmonds.52,Kid is devastated. She’s stuck with Nintendo for 18 years. She said they were a family firm. Not any more.  She was in tears at the price rises. She’s studying gaming. Everyone she knows is boycotting Nintendo.,0
DH8oOZEMz6w,makayladorning,Drop the price,0
DH8oOZEMz6w,bbmemow,"I don't care how big of a nintendo fan you are and how nostalgic nintendo is for you and me, please stop supporting them. Nothing will change unless we all stop. Nintendo is one of the most money hungry companies in the gaming industry.",0
DH8oOZEMz6w,evink1910,The video game crash needs to come back,0
DH8oOZEMz6w,sergiomf30,DROP THE PRICE,0
DH8oOZEMz6w,0kaanos,I use asus rog ally and I play games at 60 fps with the emulator.,0
DH8oOZEMz6w,waxpuddlez,,0
DH8oOZEMz6w,yk_lyfe,:skull: Nintendo finally turned the Greed'o Meter to new levels :face_with_tears_of_joy:,0
DH8oOZEMz6w,sloewen3945,,0
DH8oOZEMz6w,salaragon3,80$ for a racing game? 90$ for DK? Tf wrong with yall?,0
DH8oOZEMz6w,dadamatos444,NINTENDO 2 IS ASSSSSSSS PURE DOODOOO,0
DH8oOZEMz6w,jonethreeseven,Price is way too crazy.,0
DH8oOZEMz6w,mr_tizzy_02,Nintendo you should bring back street pass for the switch,0
DH8oOZEMz6w,wordywordsonwords,"This is a fantastic ad.

For the Steam Deck.",0
DH8oOZEMz6w,aktaloth,boycott nintendo,0
DH8oOZEMz6w,emmabeaumont_xc,Boycott,0
DH8oOZEMz6w,glaxyhiphop,,0
DH8oOZEMz6w,summerklouds,YOUR CUSTOMERS CANT AFFORD YOUR PRICE GOUGING. Especially as we are barreling towards a global recession.,0
DH8oOZEMz6w,fernivantezz,STOP BEING GREEDY DROP THE PRICE,2
DH8oOZEMz6w,crosssensei,DROP THE PRICES!,0
DH8oOZEMz6w,jwoo.b1,"DROP THE PRICE, IF U DONT LOWER IT BEFORE IT RELEASE IM GONNA GET PS5 INSTEAD",0
DH8oOZEMz6w,midas_2k,i’m not buying this system. for sure will not be paying $80 plus for a video game. Mario kart is not that fun,0
DH8oOZEMz6w,bladeandbyte,@nintendoamerica let’s do a collab,0
DH8oOZEMz6w,geno_cl,DROP THE PRICE,0
DH8oOZEMz6w,niteshift_ninja,"Wow it's almost like y'all really forgot to factor in costs for inflation/tariffs/global chip shortages, and the fact that most of these business strategies have been practiced in the entire gaming industry since the 70s. NES games were $50 in 1986 ($140 nowadays) and it became one of the most important items in gaming history.",0
DH8oOZEMz6w,_firelord7,Drop the price,0
DH8oOZEMz6w,_firelord7,Drop the price :money-mouth_face:,0
DH8oOZEMz6w,guipascotto01,#droptheprice,2
DH8oOZEMz6w,marco_bsainz,Drop the games price,0
DH8oOZEMz6w,fonso003,Can’t preorder in the US. They made my mind up for me I guess.,0
DH8oOZEMz6w,juded_wind,Drop the price,0
DH8oOZEMz6w,vini.tavares1,"Seriously, Nintendo? $80 for games, an overpriced Switch 2, and now a button on the console that requires an extra payment to use? This is beyond greedy. Loyal fans deserve better. Honestly, I hope the launch flops. Maybe then you’ll start listening",0
DH8oOZEMz6w,daniboy_80,#droptheprice :face_with_symbols_on_mouth:,0
DH8oOZEMz6w,bishopkingknight,Bought a ROG Ally does way more then a switch can do worth the price,0
DH8oOZEMz6w,kvn0827,I'll wait for it to get modded and then I'll buy it. :pirate_flag:,0
DH8oOZEMz6w,mr_rey.io,F u Nintendo!! I hope this system fails!! #donotbuynintendoswitch,0
DH8oOZEMz6w,fangs_for_crowns,"Hey Nintendo, maybe actually consider being consumer friendly for once ?",0
DH8oOZEMz6w,mr_rey.io,Yea F Nintendo!!,0
DH8oOZEMz6w,sahay.oredroc,DROP THE PRICE :skull:,0
DH8oOZEMz6w,1tyronious1,Lumping Canadians into your shit show is BS,0
DH8oOZEMz6w,benjamin.bullerwell,Delaying the Canadian preorders on the day of was not cool Nintendo,2
DH8oOZEMz6w,chrissyyjoy,You should make your last Nintendo switch online but for mario 64. That way you can BLJ everywhere in the entire game,0
DH8oOZEMz6w,amirmks_org,Kos,0
DH8oOZEMz6w,robertoseucontador,DROP THE PRICE  #nintendodroptheprice :enraged_face::enraged_face::enraged_face::enraged_face:,0
DH8oOZEMz6w,areyousap,"Steamdeck has steam sales, emulation, better screen. Nintendo only sold well in the past because of the price",0
DH8oOZEMz6w,2princethe,Some of us have kids to feed nintendo!,0
DH8oOZEMz6w,mikezamp,Hard pass,0
DH8oOZEMz6w,caio.artficial,It will be a pleasure to pirate your mercenary company and play everything possible for free,0
DH8oOZEMz6w,nailpolish__fairy,Great! NO pre-order for Canada once again because of the b.s. with the U.S. it's awesome how we are getting kicked in our a$$ from all sides lately. That's the thanks we get for being the peacekeeping country. AWESOME! :thumbs_up:,0
DH8oOZEMz6w,tmesteban,Drop the price,0
DH8oOZEMz6w,t1mmy_ju1ce_,I’m only buying it if there’s a new smash bros game,1
DH8oOZEMz6w,faoguitar,"NINTENDO, COME TO MANAUS, BRAZIL!",0
DH8oOZEMz6w,sucka_free.400,Are you guys going to charge for achievements too? Also let me report this as scamming.,0
DH8oOZEMz6w,diego_veronica4,"Nintendo Nintendo, Listen to me, if you Delay the date, put it until July 21st, Will You, It's my birthday",1
DH8oOZEMz6w,ultima_xris,I’m too broke I guess according to Nintendo :face_with_tears_of_joy:,0
DH8oOZEMz6w,fieldworklv,Tariff….shmariff….im not paying 540 bucks.,0
DH8oOZEMz6w,davitsvjohansen,Yall better have Diddy Kong or else I’m not buying.,0
DH8oOZEMz6w,lewc1fer,I don’t care what it costs….just let me pre order it in Canada!,0
DH8oOZEMz6w,herculessupps,"everything about this release is a disaster, greed is real out here",0
DH8oOZEMz6w,tomasizabean,"Well, looks like the last system I’ll be owning is the original switch. This is bonkers, crazy expensive and not worth reinvesting for the exact same games with entry-level hardware.",0
DH8oOZEMz6w,vivinpikachu,@r4_switchcard does the Nintendo allows this shit again??? Please banned account who use this shit.,0
DH8oOZEMz6w,i_old_boy_i,Очень дорого игры стоят :skull:,0
DH8oOZEMz6w,yaaaaaaaaah4,Already flop,0
DH8oOZEMz6w,bram__sanjaya,"introducing new features of nintendo but must subscribe first to experience it, what greed has possessed you nintendo kun, I know this decade is yours, people will still buy it even if what you sell is a piece of shit but please fix your greedy mind. hopefully wii u episode two happens again. C button : crime",0
DH8oOZEMz6w,demon707__,How brave of Nintendo increasing the price of the Switch 2.,0
DH8oOZEMz6w,andreas.bh_,519€ for the switch 2 BASIC VERSION IN GREECE? Are you out of your damn minds?,0
DH8oOZEMz6w,t.m.s.n_,"Nem GTA VI custará 90 dólares :face_with_tears_of_joy::face_with_tears_of_joy: NINTENDO MERCENÁRIA, DROP THE PRICE",0
DH8oOZEMz6w,penelopenyc,Can't wait!!,0
DH8oOZEMz6w,rodrigomminsta,"Hard Price drop needed, digital versions can reach millions users if price is low, and engage all these new things, could reach many people, help many that want to buy all Nintendo games and even prevent piracy. At least, digital games has no fisical stock limit and for lifetime if you want. 
With low prices people buy much more.",1
DH8oOZEMz6w,paradoxfob,"DOUG BOWSER USE TO WORK AT EA 

FROM 2007-2015

HE WAS VICE PRESIDENT FOR “GLOBAL DEMAND”

HES THE REASON FOR ALL OF THIS

WE ARE LIVING THE LIVE ACTION MARIO MOVIE FROM THE 90’S DUDE",0
DH8oOZEMz6w,paradoxfob,"DOUG BOWSER USE TO WORK AT EA 

FROM 2007-2015

HE WAS VICE PRESIDENT FOR “GLOBAL DEMAND”

HES THE REASON FOR ALL OF THIS

WE ARE LIVING THE LIVE ACTION MARIO MOVIE FROM THE 90’S DUDE",0
DH8oOZEMz6w,snake.fede,DROP THE PRICE,0
DH8oOZEMz6w,lush_pa84,"Doug Bowser says if people can’t afford the Switch 2, to buy the switch one. Hey stupid - it’s not that we can’t afford it, we just don’t’ want to pay $20 more than what we paid for our PS5’s or XBox home consoles…..and we already have the Switch 1. :face_with_tears_of_joy::face_with_tears_of_joy:",0
DH8oOZEMz6w,santiago_grigorie,"Pls, drop the price :skull:",0
DH8oOZEMz6w,blk.sko,Drop the price,0
DH8oOZEMz6w,gcsy.gxbby,cant wait to get a steam deck instead!,0
DH8oOZEMz6w,don_carlos_jimenez,DROP THE PRICES!!,0
DH8oOZEMz6w,gabigc996,Drop the prices of the games!!!!!!,0
DH8oOZEMz6w,hoosierboi,WHEN CAN WE PRE ORDER!?!?!?,0
DH8oOZEMz6w,suzgottime,"and now it’s been delayed because of tariffs. So once they kick in, we can add another 24% to the price.
I just can’t rationalize that -
:enraged_face: winning.",0
DH8oOZEMz6w,iconnicgames,I can't wait!! The Switch 2 is going to be GAME CHANGING.,0
DH8oOZEMz6w,riyi_official,DROP THE GAMES PRICES,0
DH8oOZEMz6w,paulacarpiojimenez,DROP THE PRICES,0
DH8oOZEMz6w,jaiderbarazeta_freefireking,¡¡¡¡¡¡DROP THE PRICES!!!!!!,0
DH8oOZEMz6w,2000viejaescuela,Ladronesssss,0
DH8oOZEMz6w,guilhermelli.com.br,DROP The price,0
DH8oOZEMz6w,nitishpylla931,DROP THE PRICES,0
DH8oOZEMz6w,_biggoron_,"I'm still coming to terms with how Nintendo, which I considered a part of my life, has transformed into a money-making monster. The disappointment has been incredible, how you've erased years of good image and customer loyalty in an instant.",0
DH8oOZEMz6w,_pichomagui,DROP THE PRICE,0
DH8oOZEMz6w,mixhelle_q,"https://youtu.be/WxNOI-zfZUc?si=ahhVCdY6A9TOjhnz

Boycott Nintendo",0
DH8oOZEMz6w,angelosalsagt,Drop the price !,0
DH8oOZEMz6w,1saac_betancourt,Priceeee:skull:,0
DH8oOZEMz6w,garrettjodel,"It’s y’all’s move now, better get this launch in order",0
DH8oOZEMz6w,jak_of_no_trades94,Not paying $90 bucks for games. I'm happy with my current switch and emulation. #droptheprice,0
DH8oOZEMz6w,emmanuel_03214,Drop the price,0
DH8oOZEMz6w,emmanuel_03214,"$90 games is insane, Drop the price",0
DH8oOZEMz6w,rosethenawtfan,BOYCOTT NINTENDO :Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories::Palestinian_Territories:,0
DH8oOZEMz6w,javier_berrios92,Drop the price,0
DH8oOZEMz6w,luca.alvz44,DROP THE PRICES :fire::fire::fire::fire:,0
DH8oOZEMz6w,miguelarrebol.03,DROP THE PRICE,3
DH8oOZEMz6w,penguinlegos,:thumbs_down_medium-light_skin_tone::thumbs_down_medium-light_skin_tone::thumbs_down_medium-light_skin_tone::thumbs_down_medium-light_skin_tone::thumbs_down_medium-light_skin_tone::thumbs_down_medium-light_skin_tone::thumbs_down_medium-light_skin_tone:,0
DH8oOZEMz6w,fernandoa22888,So…when can we pre-order?!,0
DH8oOZEMz6w,carlinhos213,Will there be a preorder ?,0
DH8oOZEMz6w,korndog85,"Thanks, @nintendoamerica ! You’ve given me a great reason to buy a steam deck.",0
DH8oOZEMz6w,grraul95,DROP THE PRICES,0
DH8oOZEMz6w,ronnie_mcnutting,Good luck making sales :skull:,6
DH8oOZEMz6w,35cgforeverrun,At those prices :thinking_face: :face_with_tears_of_joy: It's gonna flop harder than anything we have seen :eyes: in life lol :grinning_squinting_face:. 600 dollars for a console :grinning_face_with_sweat:  and 90 to 100 dollars for a video game :video_game: :thinking_face:  even :grinning_face_with_sweat: the rich people will complain.  You should have made it basic affordable to everyone. :thinking_face: if a person has a ps5 why in there right mind would they pay for this switch 2. That price is ridiculous :face_with_rolling_eyes: for a console :expressionless_face: make it more basic simple if that's the reason for overpriced console :face_with_tears_of_joy: lol,3
DH8oOZEMz6w,gonzalo_mz8,Drop the Prices,0
DH8oOZEMz6w,incan_invasion,RAISE THE PRICE!,0
DH8oOZEMz6w,sonic_the_mememachine,I like the prices :clapping_hands:,0
